#    time               <x>               <y>             var_x             var_y             var_r            <mv_x>            <mv_y>           var_mvx           var_mvy            var_mv                        E                     E-E0              <Px>            var_Px            var_Py             var_P               err
 9.613274   9.822955689e-01  -1.857086466e-01   1.508869140e+00   1.488362530e+00   2.997231670e+00  -1.857086466e-01  -9.822365729e-01   5.933884679e-01   3.127956927e-01   9.061841606e-01   9.5273151831065150e-01  -1.9539925233402755e-13   1.760994634e-16   3.018983425e-01   3.127956927e-01   6.146940351e-01  -6.024070132e-13
 9.644689   9.759786895e-01  -2.164698361e-01   1.508735930e+00   1.480810601e+00   2.989546532e+00  -2.164698361e-01  -9.759208322e-01   5.896420299e-01   3.165374546e-01   9.061794845e-01   9.5273151831064595e-01  -2.0095036745715333e-13   4.505724387e-16   3.018983425e-01   3.165374546e-01   6.184357971e-01  -5.134781489e-13
 9.676105   9.686988539e-01  -2.470174702e-01   1.508560788e+00   1.472137757e+00   2.980698545e+00  -2.470174702e-01  -9.686423355e-01   5.853559824e-01   3.208181648e-01   9.061741472e-01   9.5273151831058223e-01  -2.6467716907063732e-13  -3.055990154e-16   3.018983425e-01   3.208181648e-01   6.227165073e-01  -5.576650253e-13
 9.707521   9.604632437e-01  -2.773214134e-01   1.508331211e+00   1.462365210e+00   2.970696422e+00  -2.773214134e-01  -9.604082609e-01   5.805472228e-01   3.256209521e-01   9.061681749e-01   9.5273151831064162e-01  -2.0528023725319144e-13  -1.588878607e-15   3.018983425e-01   3.256209521e-01   6.275192946e-01  -5.622169397e-13
 9.738937   9.512799837e-01  -3.073517705e-01   1.508033206e+00   1.451516805e+00   2.959550010e+00  -3.073517705e-01  -9.512267289e-01   5.752347099e-01   3.309268866e-01   9.061615965e-01   9.5273151831057890e-01  -2.6800783814451279e-13  -5.373711659e-15   3.018983425e-01   3.309268866e-01   6.328252290e-01  -5.145883719e-13
 9.770353   9.411581334e-01  -3.370789160e-01   1.507651355e+00   1.439618933e+00   2.947270288e+00  -3.370789160e-01  -9.411067945e-01   5.694393893e-01   3.367150541e-01   9.061544434e-01   9.5273151831058478e-01  -2.6212365611399946e-13   1.363473394e-15   3.018983425e-01   3.367150541e-01   6.386133966e-01  -5.738742814e-13
 9.801769   9.301076784e-01  -3.664735235e-01   1.507168898e+00   1.426700452e+00   2.933869350e+00  -3.664735235e-01  -9.300584384e-01   5.631841108e-01   3.429626387e-01   9.061467495e-01   9.5273151831067671e-01  -1.7019718967503650e-13  -1.320676492e-16   3.018983425e-01   3.429626387e-01   6.448609811e-01  -5.678790771e-13
 9.833185   9.181395202e-01  -3.955065945e-01   1.506567811e+00   1.412792584e+00   2.919360395e+00  -3.955065945e-01  -9.180925569e-01   5.564935390e-01   3.496450119e-01   9.061385508e-01   9.5273151831069014e-01  -1.5676349107707210e-13  -2.307214287e-15   3.018983425e-01   3.496450119e-01   6.515433543e-01  -5.200284647e-13
 9.864601   9.052654658e-01  -4.241494871e-01   1.505828903e+00   1.397928815e+00   2.903757718e+00  -4.241494871e-01  -9.052209516e-01   5.493940555e-01   3.567358299e-01   9.061298854e-01   9.5273151831072689e-01  -1.2001510896197942e-13  -3.020721855e-15   3.018983425e-01   3.567358299e-01   6.586341724e-01  -5.225819777e-13
 9.896017   8.914982158e-01  -4.523739443e-01   1.504931906e+00   1.382144783e+00   2.887076690e+00  -4.523739443e-01  -8.914563174e-01   5.419136560e-01   3.642071371e-01   9.061207930e-01   9.5273151831065939e-01  -1.8751666885918894e-13   6.824228865e-16   3.018983425e-01   3.642071371e-01   6.661054796e-01  -5.738742814e-13
 9.927433   8.768513519e-01  -4.801521218e-01   1.503855585e+00   1.365478164e+00   2.869333749e+00  -4.801521218e-01  -8.768122300e-01   5.340818390e-01   3.720294758e-01   9.061113149e-01   9.5273151831070479e-01  -1.4210854715202004e-13  -9.450892671e-16   3.018983425e-01   3.720294758e-01   6.739278183e-01  -4.779510121e-13
 9.958849   8.613393237e-01  -5.074566153e-01   1.502577840e+00   1.347968540e+00   2.850546381e+00  -5.074566153e-01  -8.613031330e-01   5.259294909e-01   3.801720027e-01   9.061014935e-01   9.5273151831070180e-01  -1.4510614931850796e-13  -5.857449052e-15   3.018983425e-01   3.801720027e-01   6.820703452e-01  -4.812816812e-13
 9.990265   8.449774342e-01  -5.342604878e-01   1.501075825e+00   1.329657279e+00   2.830733104e+00  -5.342604878e-01  -8.449443231e-01   5.174887630e-01   3.886026095e-01   9.060913725e-01   9.5273151831067660e-01  -1.7030821197749901e-13  -1.295771639e-15   3.018983425e-01   3.886026095e-01   6.905009520e-01  -5.174749518e-13
10.021681   8.277818251e-01  -5.605372960e-01   1.499326058e+00   1.310587392e+00   2.809913450e+00  -5.605372960e-01  -8.277519356e-01   5.087929463e-01   3.972880500e-01   9.060809962e-01   9.5273151831072622e-01  -1.2068124277675452e-13  -8.131452351e-16   3.018983425e-01   3.972880500e-01   6.991863924e-01  -5.420108806e-13
10.053096   8.097694602e-01  -5.862611166e-01   1.497304552e+00   1.290803393e+00   2.788107945e+00  -5.862611166e-01  -8.097429279e-01   4.998763390e-01   4.061940706e-01   9.060704095e-01   9.5273151831067460e-01  -1.7230661342182430e-13  -1.020230246e-17   3.018983425e-01   4.061940706e-01   7.080924130e-01  -4.939382237e-13
10.084512   7.909581093e-01  -6.114065718e-01   1.494986931e+00   1.270351159e+00   2.765338090e+00  -6.114065718e-01  -7.909350634e-01   4.907741124e-01   4.152855454e-01   9.060596577e-01   9.5273151831042890e-01  -4.1799896877137144e-13  -5.745187552e-15   3.018983425e-01   4.152855454e-01   7.171838878e-01  -4.557465516e-13
10.115928   7.713663305e-01  -6.359488539e-01   1.492348567e+00   1.249277776e+00   2.741626343e+00  -6.359488539e-01  -7.713468935e-01   4.815221717e-01   4.245266144e-01   9.060487861e-01   9.5273151831040359e-01  -4.4331205373282501e-13   1.211189322e-15   3.018983425e-01   4.245266144e-01   7.264249569e-01  -4.694022948e-13
10.147344   7.510134517e-01  -6.598637505e-01   1.489364700e+00   1.227631388e+00   2.716996089e+00  -6.598637505e-01  -7.509977398e-01   4.721570147e-01   4.338808253e-01   9.060378400e-01   9.5273151831045799e-01  -3.8891112552619234e-13  -4.793606218e-15   3.018983425e-01   4.338808253e-01   7.357791677e-01  -4.446443214e-13
10.178760   7.299195517e-01  -6.831276679e-01   1.486010583e+00   1.205461043e+00   2.691471626e+00  -6.831276679e-01  -7.299076747e-01   4.627155880e-01   4.433112763e-01   9.060268643e-01   9.5273151831042491e-01  -4.2199577166002200e-13   1.088195674e-15   3.018983425e-01   4.433112763e-01   7.452096188e-01  -4.907185769e-13
10.210176   7.081054404e-01  -7.057176547e-01   1.482261602e+00   1.182816534e+00   2.665078136e+00  -7.057176547e-01  -7.080975017e-01   4.532351409e-01   4.527807625e-01   9.060159034e-01   9.5273151831041714e-01  -4.2976733283239810e-13  -3.514457463e-16   3.018983425e-01   4.527807625e-01   7.546791050e-01  -4.155564781e-13
10.241592   6.855926383e-01  -7.276114241e-01   1.478093424e+00   1.159748239e+00   2.637841663e+00  -7.276114241e-01  -6.855887350e-01   4.437530789e-01   4.622519223e-01   9.060050011e-01   9.5273151831040481e-01  -4.4209080840573733e-13  -1.729042800e-15   3.018983425e-01   4.622519223e-01   7.641502648e-01  -4.970468481e-13
10.273008   6.624033552e-01  -7.487873760e-01   1.473482119e+00   1.136306965e+00   2.609789084e+00  -7.487873760e-01  -6.624035783e-01   4.343068158e-01   4.716873845e-01   9.059942003e-01   9.5273151831038139e-01  -4.6551651422532814e-13  -2.807014093e-15   3.018983425e-01   4.716873845e-01   7.735857270e-01  -4.419797861e-13
10.304424   6.385604681e-01  -7.692246187e-01   1.468404306e+00   1.112543780e+00   2.580948086e+00  -7.692246187e-01  -6.385649029e-01   4.249336266e-01   4.810499163e-01   9.059835428e-01   9.5273151831037428e-01  -4.7262194158292914e-13  -4.736576775e-15   3.018983425e-01   4.810499163e-01   7.829482587e-01  -4.537481502e-13
10.335840   6.140874990e-01  -7.889029890e-01   1.462837277e+00   1.088509861e+00   2.551347138e+00  -7.889029890e-01  -6.140962249e-01   4.156704995e-01   4.903025699e-01   9.059730693e-01   9.5273151831028713e-01  -5.5977444901600393e-13   5.443315576e-16   3.018983425e-01   4.903025699e-01   7.922009123e-01  -4.217737271e-13
10.367256   5.890085917e-01  -8.078030724e-01   1.456759133e+00   1.064256327e+00   2.521015460e+00  -8.078030724e-01  -5.890216824e-01   4.065539907e-01   4.994088285e-01   9.059628192e-01   9.5273151831027258e-01  -5.7431837063859348e-13  -1.383606889e-15   3.018983425e-01   4.994088285e-01   8.013071710e-01  -4.437561429e-13
10.398672   5.633484876e-01  -8.259062220e-01   1.450148915e+00   1.039834083e+00   2.489982998e+00  -8.259062220e-01  -5.633660115e-01   3.976200798e-01   5.083327507e-01   9.059528305e-01   9.5273151831027081e-01  -5.7609472747799373e-13  -1.043817678e-15   3.018983425e-01   5.083327507e-01   8.102310932e-01  -4.368727602e-13
10.430088   5.371325014e-01  -8.431945772e-01   1.442986728e+00   1.015293666e+00   2.458280394e+00  -8.431945772e-01  -5.371545219e-01   3.889040273e-01   5.170391123e-01   9.059431396e-01   9.5273151831036007e-01  -4.8683279629813114e-13   1.193631436e-15   3.018983425e-01   5.170391123e-01   8.189374548e-01  -4.323208458e-13
10.461504   5.103864965e-01  -8.596510814e-01   1.435253867e+00   9.906850834e-01   2.425938950e+00  -8.596510814e-01  -5.104130720e-01   3.804402360e-01   5.254935454e-01   9.059337814e-01   9.5273151831023950e-01  -6.0740301677242314e-13  -3.431547549e-15   3.018983425e-01   5.254935454e-01   8.273918879e-01  -4.055644709e-13
10.492919   4.831368591e-01  -8.752594983e-01   1.426932936e+00   9.660576704e-01   2.392990606e+00  -8.752594983e-01  -4.831680434e-01   3.722621145e-01   5.336626745e-01   9.059247890e-01   9.5273151831031488e-01  -5.3201887340037501e-13  -4.864228729e-15   3.018983425e-01   5.336626745e-01   8.355610170e-01  -3.641531521e-13
10.524335   4.554104723e-01  -8.900044285e-01   1.418007965e+00   9.414599359e-01   2.359467901e+00  -8.900044285e-01  -4.554463148e-01   3.644019455e-01   5.415142484e-01   9.059161939e-01   9.5273151831028313e-01  -5.6377125190465449e-13  -2.313262425e-15   3.018983425e-01   5.415142484e-01   8.434125909e-01  -3.907985047e-13
10.555751   4.272346895e-01  -9.038713245e-01   1.408464521e+00   9.169394218e-01   2.325403943e+00  -9.038713245e-01  -4.272752355e-01   3.568907580e-01   5.490172676e-01   9.059080256e-01   9.5273151831024971e-01  -5.9718896494587170e-13   1.898408974e-15   3.018983425e-01   5.490172676e-01   8.509156101e-01  -3.766986723e-13
10.587167   3.986373077e-01  -9.168465049e-01   1.398289814e+00   8.925425631e-01   2.290832377e+00  -9.168465049e-01  -3.986825984e-01   3.497582047e-01   5.561421072e-01   9.059003119e-01   9.5273151831028946e-01  -5.5744298066429110e-13  -4.344387875e-15   3.018983425e-01   5.561421072e-01   8.580404497e-01  -3.579359031e-13
10.618583   3.696465395e-01  -9.289171682e-01   1.387472797e+00   8.683145544e-01   2.255787352e+00  -9.289171682e-01  -3.696966127e-01   3.430324451e-01   5.628606337e-01   9.058930788e-01   9.5273151831034841e-01  -4.9849013805669529e-13   1.153689619e-15   3.018983425e-01   5.628606337e-01   8.647589762e-01  -3.661515535e-13
10.649999   3.402909860e-01  -9.400714052e-01   1.376004261e+00   8.442992215e-01   2.220303483e+00  -9.400714052e-01  -3.403458758e-01   3.367400333e-01   5.691463168e-01   9.058863501e-01   9.5273151831034442e-01  -5.0248694094534585e-13  -3.516598664e-15   3.018983425e-01   5.691463168e-01   8.710446593e-01  -3.735900478e-13
10.681415   3.105996079e-01  -9.502982108e-01   1.363876921e+00   8.205388994e-01   2.184415821e+00  -9.502982108e-01  -3.106593455e-01   3.309058139e-01   5.749743341e-01   9.058801480e-01   9.5273151831030967e-01  -5.3723692161611325e-13  -2.728749654e-15   3.018983425e-01   5.749743341e-01   8.768726766e-01  -3.684830219e-13
10.712831   2.806016975e-01  -9.595874950e-01   1.351085499e+00   7.970743168e-01   2.148159816e+00  -9.595874950e-01  -2.806663109e-01   3.255528230e-01   5.803216696e-01   9.058744926e-01   9.5273151831038694e-01  -4.5996539910220235e-13  -3.062965925e-15   3.018983425e-01   5.803216696e-01   8.822200121e-01  -3.353983757e-13
10.744247   2.503268493e-01  -9.679300928e-01   1.337626795e+00   7.739444869e-01   2.111571282e+00  -9.679300928e-01  -2.503963639e-01   3.207021977e-01   5.851672044e-01   9.058694021e-01   9.5273151831031100e-01  -5.3590465398656306e-13  -3.672733149e-15   3.018983425e-01   5.851672044e-01   8.870655469e-01  -2.942091015e-13
10.775663   2.198049311e-01  -9.753177732e-01   1.323499754e+00   7.511866069e-01   2.074686361e+00  -9.753177732e-01  -2.198793696e-01   3.163730917e-01   5.894918011e-01   9.058648928e-01   9.5273151831038827e-01  -4.5863313147265217e-13  -2.653940062e-15   3.018983425e-01   5.894918011e-01   8.913901436e-01  -3.069766663e-13
10.807079   1.890660546e-01  -9.817432473e-01   1.308705524e+00   7.288359635e-01   2.037541487e+00  -9.817432473e-01  -1.891454374e-01   3.125826002e-01   5.932783788e-01   9.058609790e-01   9.5273151831040692e-01  -4.3998138465894954e-13  -4.134265926e-15   3.018983425e-01   5.932783788e-01   8.951767213e-01  -2.795541576e-13
10.838495   1.581405455e-01  -9.872001756e-01   1.293247505e+00   7.069258475e-01   2.000173352e+00  -9.872001756e-01  -1.582248905e-01   3.093456919e-01   5.965119813e-01   9.058576732e-01   9.5273151831037317e-01  -4.7373216460755430e-13  -3.861404799e-15   3.018983425e-01   5.965119813e-01   8.984103238e-01  -2.673417043e-13
10.869911   1.270589134e-01  -9.916831742e-01   1.277131389e+00   6.854874765e-01   1.962618866e+00  -9.916831742e-01  -1.271482367e-01   3.066751497e-01   5.991798361e-01   9.058549858e-01   9.5273151831043190e-01  -4.1500136660488351e-13  -5.723393738e-15   3.018983425e-01   5.991798361e-01   9.010781786e-01  -2.718936187e-13
10.901327   9.585182217e-02  -9.951878201e-01   1.260365194e+00   6.645499258e-01   1.924915120e+00  -9.951878201e-01  -9.594613765e-02   3.045815203e-01   6.012714052e-01   9.058529255e-01   9.5273151831046676e-01  -3.8014036363165360e-13   2.139851173e-15   3.018983425e-01   6.012714052e-01   9.031697477e-01  -2.639000130e-13
10.932742   6.455005950e-02  -9.977106557e-01   1.242959285e+00   6.441400681e-01   1.887099353e+00  -9.977106557e-01  -6.464937911e-02   3.030730723e-01   6.027784266e-01   9.058514989e-01   9.5273151831049663e-01  -3.5027536426923689e-13  -2.956162068e-15   3.018983425e-01   6.027784266e-01   9.046767690e-01  -2.530198273e-13
10.964158   3.318450635e-02  -9.992491919e-01   1.224926390e+00   6.242825227e-01   1.849208913e+00  -9.992491919e-01  -3.328884016e-02   3.021557636e-01   6.036949473e-01   9.058507108e-01   9.5273151831064751e-01  -1.9939605522267811e-13  -1.313756324e-15   3.018983425e-01   6.036949473e-01   9.055932897e-01  -2.208233596e-13
10.995574   1.786106654e-03  -9.998019110e-01   1.206281604e+00   6.049996131e-01   1.811281217e+00  -9.998019110e-01  -1.895462876e-03   3.018332175e-01   6.040173467e-01   9.058505641e-01   9.5273151831068692e-01  -1.5998313784848506e-13  -4.034214508e-15   3.018983425e-01   6.040173467e-01   9.059156892e-01  -2.379207942e-13
11.026990  -2.961416325e-02  -9.993682678e-01   1.187042387e+00   5.863113338e-01   1.773353720e+00  -9.993682678e-01   2.949977827e-02   3.021067086e-01   6.037443511e-01   9.058510598e-01   9.5273151831066760e-01  -1.7930101847696278e-13  -2.556764798e-16   3.018983425e-01   6.037443511e-01   9.056426936e-01  -2.080557948e-13
11.058406  -6.098532519e-02  -9.979486904e-01   1.167228545e+00   5.682353272e-01   1.735463872e+00  -9.979486904e-01   6.086590699e-02   3.029751581e-01   6.028770388e-01   9.058521969e-01   9.5273151831070824e-01  -1.3866685577568205e-13  -4.213172260e-15   3.018983425e-01   6.028770388e-01   9.047753813e-01  -2.258193632e-13
11.089822  -9.229642970e-02  -9.955445796e-01   1.146862215e+00   5.507868689e-01   1.697649084e+00  -9.955445796e-01   9.217197576e-02   3.044351370e-01   6.014188355e-01   9.058539725e-01   9.5273151831073022e-01  -1.1668443988810395e-13  -2.776767177e-15   3.018983425e-01   6.014188355e-01   9.033171780e-01  -1.741939926e-13
11.121238  -1.235165866e-01  -9.921583076e-01   1.125967826e+00   5.339788626e-01   1.659946688e+00  -9.921583076e-01   1.233870964e-01   3.064808811e-01   5.993755009e-01   9.058563820e-01   9.5273151831071567e-01  -1.3122836151069350e-13  -1.645889689e-15   3.018983425e-01   5.993755009e-01   9.012738434e-01  -1.542099781e-13
11.152654  -1.546149955e-01  -9.877932157e-01   1.104572061e+00   5.178218447e-01   1.622393906e+00  -9.877932157e-01   1.544804705e-01   3.091043124e-01   5.967551062e-01   9.058594186e-01   9.5273151831072600e-01  -1.2090328738167955e-13  -1.065455723e-16   3.018983425e-01   5.967551062e-01   8.986534487e-01  -1.969535646e-13
11.184070  -1.855609759e-01  -9.824536109e-01   1.082703808e+00   5.023239976e-01   1.585027806e+00  -9.824536109e-01   1.854214201e-01   3.122950722e-01   5.935680016e-01   9.058630738e-01   9.5273151831070180e-01  -1.4510614931850796e-13  -2.746455292e-15   3.018983425e-01   5.935680016e-01   8.954663440e-01  -1.793010185e-13
11.215486  -2.163239981e-01  -9.761447618e-01   1.060394097e+00   4.874911721e-01   1.547885269e+00  -9.761447618e-01   2.161794176e-01   3.160405615e-01   5.898267754e-01   9.058673369e-01   9.5273151831069403e-01  -1.5287771049088406e-13  -2.512233256e-15   3.018983425e-01   5.898267754e-01   8.917251179e-01  -1.699751451e-13
11.246902  -2.468737126e-01  -9.688728931e-01   1.037676035e+00   4.733269191e-01   1.511002954e+00  -9.688728931e-01   2.467241160e-01   3.203259911e-01   5.855462045e-01   9.058721956e-01   9.5273151831072278e-01  -1.2412293415309250e-13  -3.102579565e-15   3.018983425e-01   5.855462045e-01   8.874445470e-01  -1.399991234e-13
11.278318  -2.771799805e-01  -9.606451799e-01   1.014584730e+00   4.598325303e-01   1.474417260e+00  -9.606451799e-01   2.770253793e-01   3.251344398e-01   5.807431953e-01   9.058776351e-01   9.5273151831074054e-01  -1.0635936575909000e-13  -2.746636043e-15   3.018983425e-01   5.807431953e-01   8.826415378e-01  -1.673106098e-13
11.309734  -3.072129030e-01  -9.514697400e-01   9.911572013e-01   4.470070863e-01   1.438164288e+00  -9.514697400e-01   3.070533116e-01   3.304469220e-01   5.754367173e-01   9.058836393e-01   9.5273151831074188e-01  -1.0502709812953981e-13  -2.490685221e-15   3.018983425e-01   5.754367173e-01   8.773350598e-01  -1.331157407e-13
